time,ask price,ask volume,bid price,bid volume,"order type (1:submission_of_new_limit, 2:partial_cancelation, 3:total_cancelation, 4:execution_of_visible, 5:execution_of_hidden, 7:trading_halt)",order id,size,order price,"order direction (-1:sell, 1:buy)",mid price = (ask price + bid price) / 2,spread = ask price - bid price
34240.022916349,224.42,200,224.15,100,4,18040154,100,224.25,1,224.285,0.2699999999999818
34240.022916349,224.42,200,224.15,100,5,0,133,224.25,1,224.285,0.2699999999999818
34240.02316124,224.42,200,224.25,100,1,18040889,100,224.25,1,224.33499999999998,0.1699999999999875
34240.026562698,224.42,200,224.1,77,4,18040889,100,224.25,1,224.26,0.3199999999999932
34240.026825796,224.42,200,224.25,100,1,18041087,100,224.25,1,224.33499999999998,0.1699999999999875
34240.344836321,224.42,200,224.25,177,1,18049859,77,224.25,1,224.33499999999998,0.1699999999999875
34241.521556909,224.42,200,224.25,177,5,0,100,224.26,1,224.33499999999998,0.1699999999999875
34241.699711291,224.42,200,224.25,77,4,18041087,100,224.25,1,224.33499999999998,0.1699999999999875
34241.699961769,224.42,200,224.25,177,1,18082568,100,224.25,1,224.33499999999998,0.1699999999999875
34242.009261551,224.42,100,224.25,177,3,18040192,100,224.42,-1,224.33499999999998,0.1699999999999875
34242.01625648,224.42,100,224.25,100,4,18049859,77,224.25,1,224.33499999999998,0.1699999999999875
34242.01625648,224.42,100,224.25,77,4,18082568,23,224.25,1,224.33499999999998,0.1699999999999875
34242.016481786,224.42,100,224.25,177,1,18089311,100,224.25,1,224.33499999999998,0.1699999999999875
34244.430906893,224.42,100,224.25,100,4,18082568,77,224.25,1,224.33499999999998,0.1699999999999875
34244.430906893,224.42,100,224.25,77,4,18089311,23,224.25,1,224.33499999999998,0.1699999999999875
